plz,district,name,street,house_number,provider,licensed_capacity
12524,Treptow-Köpenick,Kita Einsteinkinder,Rudower Str.,069,"KaSa - Lernen, Spielen und Verständigen gUG",30
12524,Treptow-Köpenick,Kita im Familienbegegnungszentrum (FBZ),Besenbinderstr.,002,offensiv´91 Soziale Dienste gGmbH,20
12526,Treptow-Köpenick,Humanistische Kindertagesstätte Zur Gartenstadt,Zur Gartenstadt,239,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",125
12526,Treptow-Köpenick,Kita Offensiv' 91/Haus-Nr. 56,Buntzelstr.,056,offensiv´91 Soziale Dienste gGmbH,113
12526,Treptow-Köpenick,"Kita ""Wilhelmine""",Wilhelmine-Duncker-Str.,002,JAO gGmbH,100
12526,Treptow-Köpenick,Kleiner Fratz,Lindenblütenstr.,026,Kleiner Fratz City Süd GmbH,55
12526,Treptow-Köpenick,Evangelischer Forscherkindergarten Apfelbäumchen,Neptunstr.,010,Ev. Kirchengemeinde Bohnsdorf-Grünau,50
12526,Treptow-Köpenick,Kita Seepferdchen,Atlantisring,025,Berliner Spatzen gGmbH,50
12526,Treptow-Köpenick,Kita Traumzauberwald,Goethestr.,008,Berliner Traumzauberland gGmbH,40
12526,Treptow-Köpenick,Kleiner Fratz,Dahmestr.,004,Kleiner Fratz City Süd GmbH,31
12527,Treptow-Köpenick,Kita Grüne Aue,Baderseestr.,1,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,153
12527,Treptow-Köpenick,Kita an der Dahme,Regattastr.,127,Die Wilden 25 gUG (haftungsbeschränkt),103
12527,Treptow-Köpenick,Kita Waldspielhaus,Adlergestell,592,Pfefferwerk Stadtkultur gGmbH,80
12527,Treptow-Köpenick,Kita Admiralfalter,Teichmummelring,077,SOCIUS - Die Bildungspartner gemeinnützige GmbH,76
12527,Treptow-Köpenick,Kita Traumhaus,Regattastr.,130,Berliner Spatzen gGmbH,50
12527,Treptow-Köpenick,Kita Offensiv' 91/Wassersportallee 4,Wassersportallee,004,offensiv´91 Soziale Dienste gGmbH,50
12527,Treptow-Köpenick,Kita der Ev. Kirchengem. Schmöckwitz,Alt-Schmöckwitz,01,Evangelischer Verband für Kita und Familie,35
12527,Treptow-Köpenick,Kleiner Fratz,Karolinenhofweg,003,Kleiner Fratz City Süd GmbH,35
12527,Treptow-Köpenick,EKT - Kleine Fische-ganz groß,Zaucher Weg,001,Kleine Fische - ganz groß e. V.,33
12527,Treptow-Köpenick,Kita Kleine Stadtdrachen,Wernsdorfer Str.,007,Kleine Stadtdrachen gGmbH,31
12527,Treptow-Köpenick,Kita Pirateninsel,Regattastr.,060,KliB Kinder leben in Berlin gUG (haftungsbeschränkt),25
12555,Treptow-Köpenick,Kita Wirsi-Kids,Wirsitzer Weg,002,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,200
12555,Treptow-Köpenick,Kita Landjägerstr. 7/9/Kitas SüdOst,Landjägerstr.,007,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,190
12555,Treptow-Köpenick,Kita Knirpsenbude,Ottomar-Geschke-Str.,013,Pfefferwerk Stadtkultur gGmbH,185
12555,Treptow-Köpenick,Kids & Pets Spindlersfeld,Ernst-Grube-Str.,030,Kids & Pets Kitas gUG (hb),160
12555,Treptow-Köpenick,Kita Kaulsdorfer Str. 313/315/Kitas SüdOst,Kaulsdorfer Str.,313,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,155
12555,Treptow-Köpenick,Schwanenkita,Friedrichshagener Str.,008,Märkische Kita und Schule gGmbH,137
12555,Treptow-Köpenick,BOOT-Kita Puchanstraße,Puchanstr.,017,Gemeinnützige BOOT GmbH,135
12555,Treptow-Köpenick,Kita SpreeBären,Mahlsdorfer Str.,11b,spreeEule gGmbH,120
12555,Treptow-Köpenick,Kita Uhlenhorster Str. 27/Kitas SüdOst,Uhlenhorster Str.,27,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,95
12555,Treptow-Köpenick,Kita Friedrichshagener Str.,Friedrichshagener Str.,5,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,90
12555,Treptow-Köpenick,Zwergenstübchen,Ottomar-Geschke-Str.,081,Märkische Kita und Schule gGmbH,85
12555,Treptow-Köpenick,Kita Weltenbummler,Lindenstr.,007,BIK e.V. Berliner Institut für Kleinkindpädagogik und familienbegleitende Kinderbetreuung,85
12555,Treptow-Köpenick,Kita Zauberblümchen,Landjägerstr.,011,Gemeinnützige Interkultureller Start UG (haftungsbeschränkt),84
12555,Treptow-Köpenick,Kath. Kita St. Josefsstift,Joachimstr.,011,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,62
12555,Treptow-Köpenick,STR,Alter Markt,011,Spieltraum KMA gGmbH,50
12555,Treptow-Köpenick,Evangelische Kindertagesstätte (G) Köpenick,Am Generalshof,007,Ev. St.-Laurentius-Kirchengemeinde Köpenick,48
12555,Treptow-Köpenick,Kita FindeFuchs,Lindenstr.,035,FindeFuchs gUG (haftungsbeschränkt),41
12555,Treptow-Köpenick,Kita Hoppelhasen,Mandrellaplatz,003,Hoppelhasen gUG,36
12555,Treptow-Köpenick,Kinderhaus kleine Entdecker,Kietzer Str.,005,kleine Entdecker e. V.,30
12555,Treptow-Köpenick,Freude Kita Köpenick,Müggelheimer Str.,022,FREUDE Kindergärten gemeinnützige GmbH,27
12555,Treptow-Köpenick,EKT Altstadtkrokodile,Jägerstr.,005,Kinderladen Köpenick e. V.,25
12555,Treptow-Köpenick,Bewegte Kita,Lindenstr.,026,Märkische Kita und Schule gGmbH,25
12555,Treptow-Köpenick,Kita Kleine Helden Köpenick,Müggelheimer Str.,045,Kita Kleine Helden Köpenick gGmbH,24
12555,Treptow-Köpenick,Kita Wuhlekinder,Kaulsdorfer Str.,245,Die Wuhlewanderer gGmbH,23
12555,Treptow-Köpenick,STM,Mandrellaplatz,009,Spieltraum KMA gGmbH,20
12555,Treptow-Köpenick,Kita Kinderstube,Hämmerlingstr.,101,Kita Kleine Helden Köpenick gGmbH,18
12555,Treptow-Köpenick,EKT Die Grünspechte,Zu den sieben Raben,015,Die Grünspechte e. V.,16
12557,Treptow-Köpenick,Kneipp-Kita Pfeffermäuse,Grüne Trift,138,Pfefferwerk Stadtkultur gGmbH,150
12557,Treptow-Köpenick,Kita Pusteblume,Bukesweg,028,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,140
12557,Treptow-Köpenick,Kita Mahlower Str. 5-7/Kitas SüdOst,Mahlower Str.,005,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,135
12557,Treptow-Köpenick,Montessori Kinderhaus,Köpenzeile,125,Montessori-Stiftung Berlin (MSB),105
12557,Treptow-Köpenick,Kita Kietzer Feld,Grüne Trift,178,BIK e.V. Berliner Institut für Kleinkindpädagogik und familienbegleitende Kinderbetreuung,100
12557,Treptow-Köpenick,Die Drei Affen 2,Wendenschloßstr.,143,Die drei Affen gGmbH,90
12557,Treptow-Köpenick,"IB-Kita, Internationaler Bund",Rudower Str.,060,Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH),80
12557,Treptow-Köpenick,Kita Spitzerstr. 8/Kitas SüdOst,Spitzerstr.,008,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,75
12557,Treptow-Köpenick,Villa Mäusebau,Ostendorfstr.,034,Märkische Kita und Schule gGmbH,70
12557,Treptow-Köpenick,KITA Die kleinen Füchse,Rudower Str.,037,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,67
12557,Treptow-Köpenick,Kita Achterdeck,Wendenschloßstr.,330,Die Kinderwelt gGmbH,50
12557,Treptow-Köpenick,Kita Eulenkinder,Schönerlinder Str.,001,FindeFuchs gUG (haftungsbeschränkt),36
12557,Treptow-Köpenick,Evangelische Kindertagesstätte (R) Köpenick,Rudower Str.,023,Ev. St.-Laurentius-Kirchengemeinde Köpenick,28
12557,Treptow-Köpenick,Kita Vorstadtknirpse,Schönerlinder Str.,005,Sylvester e. V. Berlin,27
12559,Treptow-Köpenick,Humanistische Kindertagesstätte Alfred-Randt-Str. 15-17,Alfred-Randt-Str.,015,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",170
12559,Treptow-Köpenick,Kita Offensiv' 91/Pablo-Neruda-Str. 12 -13,Pablo-Neruda-Str.,012,offensiv´91 Soziale Dienste gGmbH,152
12559,Treptow-Köpenick,IntegrationsKITA Hand in Hand,Salvador-Allende-Str.,047,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,130
12559,Treptow-Köpenick,Kita Alt Müggelheim 10/Kitas SüdOst,Alt-Müggelheim,010,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,90
12559,Treptow-Köpenick,Kita Müggelbande,Ludwigshöheweg,018,Sozialdiakonische Arbeit Lichtenberg-Oberspree GmbH,80
12559,Treptow-Köpenick,Kita Müggelstern,Müggellandstr.,008,SBH Nordost GmbH,65
12559,Treptow-Köpenick,Bude-Kids,Alfred-Randt-Str.,060,Sylvester e. V. Berlin,20
12559,Treptow-Köpenick,Kita Hand in Hand heilpädagogische Gruppe,Salvador-Allende-Str.,047,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,5
12587,Treptow-Köpenick,KITA Schneckenhaus,Stillerzeile,136,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,220
12587,Treptow-Köpenick,Boot-Kita Frida,Fürstenwalder Damm,427B,Gemeinnützige BOOT GmbH,134
12587,Treptow-Köpenick,DASI Kita Friedrichshagen,Peter-Hille-Str.,026,Diakonische Arbeitsgemeinschaft Sozialpädagogischer Initiativen DASI Berlin gGmbH,96
12587,Treptow-Köpenick,THOLP Kindergarten,Fürstenwalder Damm,474,Stephanus gGmbH,80
12587,Treptow-Köpenick,AWO Kita Müggelzwerge,Peter-Hille-Str.,004,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,75
12587,Treptow-Köpenick,Kita der Ev. Kirchengem. Berlin-Friedrichshagen,Peter-Hille-Str.,099,Ev. Kirchengemeinde Berlin-Friedrichshagen,75
12587,Treptow-Köpenick,Kita Emrichstr. 51/Kitas SüdOst,Emrichstr.,051,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,75
12587,Treptow-Köpenick,Kita Bölschestr. 29/Kitas SüdOst,Bölschestr.,029,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,72
12587,Treptow-Köpenick,Kita Traumzauberland,Peter-Hille-Str.,030,Berliner Traumzauberland gGmbH,70
12587,Treptow-Köpenick,Kita Glückszeile,Stillerzeile,044,kevisa gGmbH,63
12587,Treptow-Köpenick,Kita Friedrichshagen,Albert-Schweitzer-Str.,057,JAO gGmbH,60
12587,Treptow-Köpenick,EKT - Müggelräuber,Scharnweberstr.,056,Montessori Kinder- und Schülerladen Friedrichshagen e. V.,45
12587,Treptow-Köpenick,Kindergarten Unser Haus,Albert-Schweitzer-Str.,060,Integrativer Kindergarten Unser Haus e. V.,40
12587,Treptow-Köpenick,EKT Frühling-Sommer-Herbst-Winter,Müggelseedamm,245,Frühling-Sommer-Herbst-Winter e.V.,30
12587,Treptow-Köpenick,EKT Friedrichshagener Kinderladen,Drachholzstr.,002,Friedrichshagener Kinderladen e.V.,18
12589,Treptow-Köpenick,KITA Eichkater,Fürstenwalder Allee,178,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,110
12589,Treptow-Köpenick,"FRÖBEL-Kindergarten ""Seewinkel""",Abendseglersteig,078,Fröbel Bildung und Erziehung gGmbH,106
12589,Treptow-Köpenick,Kita Erknerstr. 46/Kitas SüdOst,Erknerstr.,046,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,60
12589,Treptow-Köpenick,Kita Rahnsdorfer Spatzen,Fürstenwalder Allee,115,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,54
12589,Treptow-Köpenick,Kita Kinder in Bewegung (KiB),Waldstr.,008,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,50
12589,Treptow-Köpenick,"Evangelischer Kindergarten ""Arche Noah""",Püttbergeweg,084,Ev. Kirchengemeinde Rahnsdorf,48
12589,Treptow-Köpenick,Kita Die Inselzwerge,Triglawstr.,008,Die Wuhlewanderer gGmbH,45
12589,Treptow-Köpenick,Kita in der Mansarde,Müggelwerderweg,3,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,44
12589,Treptow-Köpenick,Kita am Wald,Erknerstr.,039,NaturTalent Natur- und Erlebnispädagogik Berlin gemeinnützige UG (haftungsbeschränkt),33
12619,Marzahn-Hellersdorf,Kita Baumelbaum,Teterower Ring,036,KITA-Dialog gGmbH,230
12619,Marzahn-Hellersdorf,Kita Rappelkiste,Lily-Braun-Str.,080,Jugend- und Sozialwerk gGmbH,220
12619,Marzahn-Hellersdorf,BOOT-Kita Spatzenhaus,Gadebuscher Str.,021,Gemeinnützige BOOT GmbH,210
12619,Marzahn-Hellersdorf,Am Kienberg,Maxie-Wander-Str.,016,Kindergärten NordOst,200
12619,Marzahn-Hellersdorf,Kita Finkelsteinstraße,Finkelsteinstr.,6,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,190
12619,Marzahn-Hellersdorf,dreieins bilinguale Kindertagesstätte Berlin-Kaulsdorf (d/e),Peter-Huchel-Str.,035,dreieins Innovative Pädagogik gGmbH,160
12619,Marzahn-Hellersdorf,Modularer Kita Bau,Kummerower Ring,030,Kindergärten NordOst,136
12619,Marzahn-Hellersdorf,Kita Wunderwelt,Peter-Huchel-Str.,043,JAO gGmbH,120
12619,Marzahn-Hellersdorf,dreieins-Kindertagesstätte Berlin Kaulsdorf,Peter-Huchel-Str.,035,dreieins Innovative Pädagogik gGmbH,110
12619,Marzahn-Hellersdorf,Dracos Wuhle-Kids,Ludwigsluster Str.,018,Dracos Drachen-Kids gUG (haftungsbeschränkt),58
12619,Marzahn-Hellersdorf,Vielfalterkids,Teterower Ring,170,Die Wuhlewanderer gGmbH,50
12619,Marzahn-Hellersdorf,Kindertagesstätte Märchenland,Carola-Neher-Str.,013,Schwemler GmbH (haftungsbeschränkt),35
12619,Marzahn-Hellersdorf,Kita Elementa,Clara-Zetkin-Weg,010,KIDclever gUG (haftungsbeschränkt),30
12619,Marzahn-Hellersdorf,Kita Eigensinn,Lubminer Str.,037A,KITA-Dialog gGmbH,25
12619,Marzahn-Hellersdorf,Kita Außer Rand und Band,Auerbacher Ring,037,mach-mit-kitas gemeinnützige GmbH,25
12621,Marzahn-Hellersdorf,Kita Kaulsdorf,Bauerwitzer Weg,033,BEST-Sabel Bildungseinrichtungen gGmbH,227
12621,Marzahn-Hellersdorf,Traumzauberhaus,Fichtenstr.,018,Berliner Traumzauberland gGmbH,90
12621,Marzahn-Hellersdorf,Kita Entdeckerkids,Heinrich-Grüber-Str.,012,Die Wuhlewanderer gGmbH,88
12621,Marzahn-Hellersdorf,Kita Jahreskreis,Ingolstädter Str.,028,Jahreskreis e.V.,60
12621,Marzahn-Hellersdorf,"Kita ""Seespatzen""",Grottkauer Str.,033,Inklusion Bildung und Soziales gemeinnützige GmbH,60
12621,Marzahn-Hellersdorf,Kita der Ev. Kirchengem. Kaulsdorf,Dorfstr.,012A,Ev. Kirchengemeinde Kaulsdorf,56
12621,Marzahn-Hellersdorf,Kita Ulmenstr. 79/Kigä NordOst,Ulmenstr.,079,Kindergärten NordOst,45
12621,Marzahn-Hellersdorf,Kita Kinderparadies,Dorfstr.,019A,Kinderparadies gGmbH,33
12621,Marzahn-Hellersdorf,Kath. Kita St. Martin,Giesestr.,47,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,30
12621,Marzahn-Hellersdorf,Kita Landrestr. 9,Landréstr.,009,JAO gGmbH,30
12621,Marzahn-Hellersdorf,Kita Märcheninsel,Ulmenstr.,082,Schwemler GmbH (haftungsbeschränkt),15
12623,Marzahn-Hellersdorf,"Kindergarten ""Zu den Seen""",Elsenstr.,011,Kindergärten NordOst,205
12623,Marzahn-Hellersdorf,Europa Kita II Mahlsdorf,Hultschiner Damm,001,PEK Europa Kindertagesttätte Berlin gGmbH,154
12623,Marzahn-Hellersdorf,"Kita ""Theo&Dora""",Pilgramer Str.,311,Kinder- und Jugend der Volkssolidarität Berlin gGmbH,150
12623,Marzahn-Hellersdorf,Kita Wirbelwind,Schrobsdorffstr.,028,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,102
12623,Marzahn-Hellersdorf,KiKu Kinderland Mahlsdorf,Dirschauer Str.,007,Kinderzentren Kunterbunt gGmbH,100
12623,Marzahn-Hellersdorf,Kita Grashüpfer,Stralsunder Str.,020,"pad - präventive, altersübergreifende Dienste im sozialen Bereich - gGmbH",80
12623,Marzahn-Hellersdorf,Ev. Kindergarten Mahlsdorf,Pfarrhufenanger,089,Evangelische Kirchengemeinde Berlin-Mahlsdorf,78
12623,Marzahn-Hellersdorf,Kita Sonnenblume,Langenbeckstr.,008,Jugend- und Sozialwerk gGmbH,76
12623,Marzahn-Hellersdorf,Kita Die Lutherkids,Lutherstr.,012,Die Wuhlewanderer gGmbH,60
12623,Marzahn-Hellersdorf,Kita Kinderlachen,Giesestr.,080,"pad - präventive, altersübergreifende Dienste im sozialen Bereich - gGmbH",60
12623,Marzahn-Hellersdorf,Kita Zauberwiese,Bütower Str.,008,JAO gGmbH,60
12623,Marzahn-Hellersdorf,Kita Rosengarten,Pestalozzistr.,029,JAO gGmbH,48
12623,Marzahn-Hellersdorf,Kita Haus am Wald,Kiekemaler Str.,007,KITA-Dialog gGmbH,45
12623,Marzahn-Hellersdorf,Kita Wundervogel,An der Schule,001,MILINA gUG,40
12623,Marzahn-Hellersdorf,Kita Mahlsdorf,Erich-Baron-Weg,118,BEST-Sabel Bildungseinrichtungen gGmbH,36
12623,Marzahn-Hellersdorf,Kita Engelchen und Teufelchen,Dahlwitzer Str.,007,mach-mit-kitas gemeinnützige GmbH,35
12623,Marzahn-Hellersdorf,Kita Bunte Kinderwelten,Wilhelmsmühlenweg,178A,KiZu - Kinder mit Zukunft gemeinnützige UG (haftungsbeschränkt),30
12623,Marzahn-Hellersdorf,Kita freiundgeborgen,Hultschiner Damm,027,R&J freiundgeborgen gUG,30
12623,Marzahn-Hellersdorf,Emma und Lukas,Fritz-Reuter-Str.,011,FJT Kita gUG,25
12627,Marzahn-Hellersdorf,Kita Traumzauberhaus,Teupitzer Str.,010,Kindergärten NordOst,210
12627,Marzahn-Hellersdorf,Kita Torgauer Straße,Torgauer Str.,027,KITA-Dialog gGmbH,200
12627,Marzahn-Hellersdorf,Kita Springmäuse,Stollberger Str.,025,urban kita gGmbH,190
12627,Marzahn-Hellersdorf,"""Naseweis""",Waldheimer Str.,018,Kindergärten NordOst,190
12627,Marzahn-Hellersdorf,Kita Weißenfelserstraße,Weißenfelser Str.,031,Kindergärten NordOst,190
12627,Marzahn-Hellersdorf,Kita Spielhaus,Zerbster Str.,099,Jugend- und Sozialwerk gGmbH,185
12627,Marzahn-Hellersdorf,Humanistische Kindertagesstätte Kastanienallee,Kastanienallee,28,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",180
12627,Marzahn-Hellersdorf,BOOT-Kita Am Kirschbaum,Albert-Kuntz-Str.,041,Gemeinnützige BOOT GmbH,179
12627,Marzahn-Hellersdorf,Kita Galileo,Naumburger Ring,025,Arbeiterwohlfahrt Kreisverband Berlin Spree-Wuhle e.V.,172
12627,Marzahn-Hellersdorf,Humanistische Kindertagesstätte Waldheimer Straße,Waldheimer Str.,10,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",170
12627,Marzahn-Hellersdorf,Ev. Regenbogenkita,Adorfer Str.,008,Evangelischer Kirchenkreis Berlin Süd-Ost,165
12627,Marzahn-Hellersdorf,Kita Blumentraum,Rathener Str.,3,AWO pro:mensch gGmbH,90
12627,Marzahn-Hellersdorf,Kita kleine Kapitäne,Hellersdorfer Promenade,023,Kita Kleine Kapitäne gGmbH,90
12627,Marzahn-Hellersdorf,Kita Drachenkids,Cottbusser Platz,012,Drachenreiter gemeinnützige GmbH,85
12627,Marzahn-Hellersdorf,"""Arche Kita""",Tangermünder Str.,9,"""Die Arche"" Kinderstiftung Christliches Kinder- und Jugendwerk",80
12627,Marzahn-Hellersdorf,Kita Kastanienknirpse,Kastanienallee,053,"pad - präventive, altersübergreifende Dienste im sozialen Bereich - gGmbH",70
12627,Marzahn-Hellersdorf,Kita Stendaler Str. 29,Stendaler Str.,029,FJT Kita gUG,70
12627,Marzahn-Hellersdorf,Kita am Campus,Nossener Str.,087,JAO gGmbH,60
12627,Marzahn-Hellersdorf,Kita Helles Nest,Riesaer Str.,079A,Christburg Campus gemeinnützige GmbH,59
12627,Marzahn-Hellersdorf,Kita KINDERPLANET,Stollberger Str.,061,Westa e. V.,54
12627,Marzahn-Hellersdorf,Kita KINDERINSEL,Wurzener Str.,002,Westa e. V.,50
12627,Marzahn-Hellersdorf,Kita ARTi,Arneburger Str.,008,Wissensturm gemeinnützige UG (haftungsbeschränkt),50
12627,Marzahn-Hellersdorf,Vorschulische Sprachförderung Schnatterinchen (nur Sprachförderung),Hellersdorfer Promenade,14C,Kids & Co - Verein z. Förd. v. Kindern u. Jugendl.,50
12627,Marzahn-Hellersdorf,Himpelchen & Pimpelchen,Hellersdorfer Promenade,036,mach-mit-kitas gemeinnützige GmbH,25
12627,Marzahn-Hellersdorf,Kita Kinderland,Adele-Sandrock-Str.,113,Westa e. V.,25
12627,Marzahn-Hellersdorf,Kita ARTur,Schneeberger Str.,001,Wissensturm gemeinnützige UG (haftungsbeschränkt),24
12627,Marzahn-Hellersdorf,Kita Am Beerenpfuhl,Tangermünder Str.,030,JAO gGmbH,22
12627,Marzahn-Hellersdorf,Gemeinschaftsunterkunft Kokoschkastr. 4 (nur Sprachförderung),Kokoschkastr.,004,Edusation - gemeinnützige Gesellschaft für Integration und Sprachförderung mbH,18
12629,Marzahn-Hellersdorf,BOOT-Kita Wummelbude,Fercher Str.,010,Gemeinnützige BOOT GmbH,220
12629,Marzahn-Hellersdorf,Kita Taffy,Zossener Str.,053,JAO gGmbH,190
12629,Marzahn-Hellersdorf,BOOT-Kita Haus Lach und Krach,Suhler Str.,043,Gemeinnützige BOOT GmbH,165
12629,Marzahn-Hellersdorf,Kita Grünschnabel,Havelländer Ring,032B,"pad - präventive, altersübergreifende Dienste im sozialen Bereich - gGmbH",135
12629,Marzahn-Hellersdorf,Kita Havelländer Ring,Havelländer Ring,46,Kindergärten NordOst,120
12629,Marzahn-Hellersdorf,Kita Warumka,Mittenwalder Str.,014,MITRA bilinguale Kindergärten gemeinnützige GmbH,58
12629,Marzahn-Hellersdorf,Kita Dreckspatzen & Überflieger (Ungültig),Alte Hellersdorfer Str.,148,mach-mit-kitas gemeinnützige GmbH,35
12629,Marzahn-Hellersdorf,Kita Dreckspatzen & Überflieger,Alte Hellersdorfer Str.,148,mach-mit-kitas gemeinnützige GmbH,35
12629,Marzahn-Hellersdorf,Kita Migelito,Alte Hellersdorfer Str.,134,Kinderhaus Berlin - Mark Brandenburg e. V.,33
12629,Marzahn-Hellersdorf,JFE JOKER (nur Sprachförderung),Alte Hellersdorfer Str.,003,Kids & Co - Verein z. Förd. v. Kindern u. Jugendl.,26
12679,Marzahn-Hellersdorf,Kita Regenbogeninsel,Glambecker Ring,050,Kinder- und Jugend der Volkssolidarität Berlin gGmbH,240
12679,Marzahn-Hellersdorf,"""Schwalbennest""",Jan-Petersen-Str.,027,Kindergärten NordOst,205
12679,Marzahn-Hellersdorf,Kita Kinderhaus Katz und Maus/Kigä NordOst,Basdorfer Str.,002,Kindergärten NordOst,200
12679,Marzahn-Hellersdorf,Kita Knirpsenhaus,Raoul-Wallenberg-Str.,058,urban kita gGmbH,190
12679,Marzahn-Hellersdorf,Kita Die Bergzwerge,Glambecker Ring,080,Plattenverbund gGmbH,164
12679,Marzahn-Hellersdorf,Humanistische Kindertagesstätte Zühlsdorfer Straße,Zühlsdorfer Str.,18,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",160
12679,Marzahn-Hellersdorf,Kindertagesstätte Märchenhaus,Rudolf-Leonhard-Str.,010,Schwemler GmbH (haftungsbeschränkt),136
12679,Marzahn-Hellersdorf,Kita Goldfischchen,Jan-Petersen-Str.,018,MILINA gUG,105
12679,Marzahn-Hellersdorf,Kita Kleine Kapitäne Marzahn,Prötzeler Ring,031,Kita Kleine Kapitäne 2 gGmbH,60
12679,Marzahn-Hellersdorf,Kleiner Fratz,Marzahner Promenade,041,Kleiner Fratz GmbH,55
12679,Marzahn-Hellersdorf,Kita Multitalent,Marzahner Promenade,42,Kita Multitalent gGmbH,53
12679,Marzahn-Hellersdorf,Mini Knirpse,Raoul-Wallenberg-Str.,052,urban kita gGmbH,24
12681,Marzahn-Hellersdorf,Kita Akazieninsel,Allee der Kosmonauten,073,JAO gGmbH,200
12681,Marzahn-Hellersdorf,Kita Spatzennest/Kigä NordOst,Langhoffstr.,017,Kindergärten NordOst,195
